"id","scientificName","names_wo_author","est"
14518,"Pouteria torta (Mart.) Radlk.","Pouteria torta","MG"
14519,"Pouteria venosa (Mart.) Baehni","Pouteria venosa","MG/ES"
14525,"Pradosia lactescens (Vell.) Radlk.","Pradosia lactescens","MG/ES"
14544,"Siparuna bifida (Poepp. & Endl.) A.DC.","Siparuna bifida","MG/ES"
14545,"Siparuna brasiliensis (Spreng.) A.DC.","Siparuna brasiliensis","MG/ES"
14548,"Siparuna guianensis Aubl.","Siparuna guianensis","MG/ES"
14550,"Siparuna reginae (Tul.) A.DC.","Siparuna reginae","MG/ES"
14574,"Athenaea cuspidata Witasek","Athenaea cuspidata","MG/ES"
14579,"Athenaea pogogena (Moric.) Sendtn.","Athenaea pogogena","MG/ES"
14636,"Cestrum axillare Vell.","Cestrum axillare","MG/ES"
14638,"Cestrum corcovadense Miers","Cestrum corcovadense","MG/ES"
14644,"Cestrum intermedium Sendtn.","Cestrum intermedium","MG"
14649,"Cestrum schlechtendalii G.Don","Cestrum schlechtendalii","MG/ES"
14653,"Cestrum subpulverulentum Mart.","Cestrum subpulverulentum","MG/ES"
14654,"Cestrum montanum Miers","Cestrum montanum","MG/ES"
14712,"Sessea brasiliensis Toledo","Sessea brasiliensis","MG"
14713,"Sessea regnellii Taub.","Sessea regnellii","MG"
14731,"Solanum argenteum Dunal","Solanum argenteum","MG/ES"
14732,"Solanum asperum Rich.","Solanum asperum","MG/ES"
14737,"Solanum bullatum Vell.","Solanum bullatum","MG/ES"
14745,"Solanum castaneum Carvalho","Solanum castaneum","MG/ES"
14746,"Solanum cernuum Vell.","Solanum cernuum","MG/ES"
14748,"Solanum cinnamomeum Sendtn.","Solanum cinnamomeum","MG/ES"
14757,"Solanum crinitum Lam.","Solanum crinitum","MG/ES"
14759,"Solanum decorum Sendtn.","Solanum decorum","MG"
14762,"Solanum diploconos (Mart.) Bohs","Solanum diploconos","MG/ES"
14775,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum","MG/ES"
14789,"Solanum itatiaiae Dusén","Solanum itatiaiae","MG"
14796,"Solanum lacerdae Dusén","Solanum lacerdae","MG"
14799,"Solanum latiflorum Bohs","Solanum latiflorum","MG/ES"
14801,"Solanum leptostachys Dunal","Solanum leptostachys","MG/ES"
14805,"Solanum lycocarpum A.St.-Hil.","Solanum lycocarpum","MG/ES"
14809,"Solanum mauritianum Scop.","Solanum mauritianum","MG/ES"
14811,"Solanum melissarum Bohs","Solanum melissarum","MG/ES"
14818,"Solanum pachimatium Dunal","Solanum pachimatium","MG"
14830,"Solanum pinetorum (L.B.Sm. & Downs) Bohs","Solanum pinetorum","MG"
14836,"Solanum pseudoquina A.St.-Hil.","Solanum pseudoquina","MG/ES"
14847,"Solanum rugosum Dunal","Solanum rugosum","MG/ES"
14850,"Solanum sambuciflorum Sendtn.","Solanum sambuciflorum","MG/ES"
14851,"Solanum sanctae-catharinae Dunal","Solanum sanctae-catharinae","MG/ES"
14856,"Solanum sciadostylis (Sendtn.) Bohs","Solanum sciadostylis","MG"
14857,"Solanum scuticum M.Nee","Solanum scuticum","MG/ES"
14858,"Solanum sellowianum Sendtn.","Solanum sellowianum","MG"
14862,"Solanum sooretamum Carvalho","Solanum sooretamum","MG/ES"
14865,"Solanum stipulaceum Willd. ex Roem. & Schult.","Solanum stipulaceum","MG"
14872,"Solanum swartzianum Roem. & Schult.","Solanum swartzianum","MG"
14874,"Solanum symmetricum Rusby","Solanum symmetricum","MG"
14880,"Solanum variabile Mart.","Solanum variabile","MG"
14886,"Solanum warmingii Hiern","Solanum warmingii","MG/ES"
14893,"Styrax glabratus Schott","Styrax glabratus","MG/ES"
14894,"Styrax leprosus Hook. & Arn.","Styrax leprosus","MG"
14899,"Symplocos angulata Brand","Symplocos angulata","MG"
14900,"Symplocos celastrinea Mart.","Symplocos celastrinea","MG/ES"
14901,"Symplocos corymboclados Brand","Symplocos corymboclados","MG"
14902,"Symplocos falcata Brand","Symplocos falcata","MG/ES"
14905,"Symplocos insignis Brand","Symplocos insignis","MG"
14906,"Symplocos itatiaiae Wawra","Symplocos itatiaiae","MG"
14911,"Symplocos nitens (Pohl) Benth.","Symplocos nitens","MG"
14914,"Symplocos platyphylla (Pohl) Benth.","Symplocos platyphylla","MG"
14915,"Symplocos pubescens Klotzsch ex Benth.","Symplocos pubescens","MG"
14918,"Symplocos tenuifolia Brand","Symplocos tenuifolia","MG"
14921,"Symplocos uniflora (Pohl) Benth.","Symplocos uniflora","MG"
14942,"Daphnopsis brasiliensis Mart.","Daphnopsis brasiliensis","MG"
14943,"Daphnopsis coriacea Taub.","Daphnopsis coriacea","MG"
14944,"Daphnopsis fasciculata (Meisn.) Nevling","Daphnopsis fasciculata","MG/ES"
14947,"Daphnopsis racemosa Griseb.","Daphnopsis racemosa","MG/ES"
14949,"Daphnopsis sellowiana Taub.","Daphnopsis sellowiana","MG"
14950,"Daphnopsis utilis Warm.","Daphnopsis utilis","MG"
15039,"Cecropia glaziovii Snethl.","Cecropia glaziovii","MG/ES"
15040,"Cecropia hololeuca Miq.","Cecropia hololeuca","MG/ES"
15041,"Cecropia pachystachya Trécul","Cecropia pachystachya","MG/ES"
15044,"Coussapoa curranii S.F.Blake","Coussapoa curranii","MG/ES"
15045,"Coussapoa floccosa Akkermans & C.C.Berg","Coussapoa floccosa","MG"
15046,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa","MG/ES"
15072,"Pourouma guianensis Aubl.","Pourouma guianensis","MG/ES"
15076,"Urera baccifera (L.) Gaudich. ex Wedd.","Urera baccifera","MG/ES"
15077,"Urera caracasana (Jacq.) Griseb.","Urera caracasana","MG/ES"
15131,"Aloysia virgata (Ruiz & Pav.) Juss.","Aloysia virgata","MG/ES"
15136,"Citharexylum myrianthum Cham.","Citharexylum myrianthum","MG/ES"
15184,"Petrea volubilis L.","Petrea volubilis","MG/ES"
15275,"Callisthene fasciculata Mart.","Callisthene fasciculata","MG"
15276,"Callisthene major Mart.","Callisthene major","MG"
15277,"Callisthene microphylla Warm.","Callisthene microphylla","MG"
15278,"Callisthene minor Mart.","Callisthene minor","MG"
15282,"Qualea cordata Spreng.","Qualea cordata","MG"
15283,"Qualea cryptantha (Spreng.) Warm.","Qualea cryptantha","MG/ES"
15285,"Qualea dichotoma (Mart.) Warm.","Qualea dichotoma","MG"
15288,"Qualea grandiflora Mart.","Qualea grandiflora","MG"
15292,"Qualea megalocarpa Stafleu","Qualea megalocarpa","MG"
15293,"Qualea multiflora Mart.","Qualea multiflora","MG"
15294,"Qualea parviflora Mart.","Qualea parviflora","MG"
15295,"Qualea selloi Warm.","Qualea selloi","MG"
15297,"Vochysia acuminata Bong.","Vochysia acuminata","MG"
15301,"Vochysia dasyantha Warm.","Vochysia dasyantha","MG/ES"
15302,"Vochysia elliptica Mart.","Vochysia elliptica","MG"
15303,"Vochysia emarginata (Vahl) Poir.","Vochysia emarginata","MG"
15304,"Vochysia gardneri Warm.","Vochysia gardneri","MG"
15307,"Vochysia gummifera Mart. ex Warm.","Vochysia gummifera","MG/ES"
15308,"Vochysia magnifica Warm.","Vochysia magnifica","MG"
15310,"Vochysia oppugnata (Vell.) Warm.","Vochysia oppugnata","MG"
15312,"Vochysia pyramidalis Mart.","Vochysia pyramidalis","MG"
15313,"Vochysia rectiflora Warm.","Vochysia rectiflora","MG/ES"
15315,"Vochysia rotundifolia Mart.","Vochysia rotundifolia","MG"
15316,"Vochysia rufa Mart.","Vochysia rufa","MG"
15317,"Vochysia saldanhana Warm.","Vochysia saldanhana","MG"
15318,"Vochysia schwackeana Warm.","Vochysia schwackeana","MG"
15320,"Vochysia spathulata Warm.","Vochysia spathulata","MG"
15321,"Vochysia thyrsoidea Pohl","Vochysia thyrsoidea","MG"
15322,"Vochysia tucanorum Mart.","Vochysia tucanorum","MG/ES"
15325,"Drimys brasiliensis Miers","Drimys brasiliensis","MG/ES"
15463,"Anacardium humile A.St.-Hil.","Anacardium humile","MG"
15471,"Schinus terebinthifolia Raddi","Schinus terebinthifolia","MG/ES"
15548,"Aspidosperma multiflorum A.DC.","Aspidosperma multiflorum","MG"
15551,"Aspidosperma pyrifolium Mart. & Zucc.","Aspidosperma pyrifolium","MG"
15554,"Aspidosperma tomentosum Mart. & Zucc.","Aspidosperma tomentosum","MG"
15558,"Hancornia speciosa Gomes","Hancornia speciosa","MG"
15563,"Himatanthus obovatus (Müll. Arg.) Woodson","Himatanthus obovatus","MG"
15618,"Ilex velutina Reissek","Ilex velutina","MG"
15918,"Acritopappus confertus (Gardner) R.M.King & H.Rob.","Acritopappus confertus","MG"
15976,"Austrocritonia angulicaulis (Sch.Bip. ex Baker) R.M.King & H.Rob.","Austrocritonia angulicaulis","MG/ES"
16133,"Gorceixia decurrens Baker","Gorceixia decurrens","MG/ES"
16181,"Lychnophora salicifolia Mart.","Lychnophora salicifolia","MG"
16244,"Piptocarpha rotundifolia (Less.) Baker","Piptocarpha rotundifolia","MG"
16373,"Verbesina glabrata Hook. & Arn.","Verbesina glabrata","MG/ES"
16495,"Quararibea penduliflora (A.St.-Hil.) K.Schum.","Quararibea penduliflora","MG/ES"
16510,"Cordia ecalyculata Vell.","Cordia ecalyculata","MG/ES"
16511,"Cordia glabrata (Mart.) A.DC.","Cordia glabrata","MG/ES"
16526,"Cordia rufescens A.DC.","Cordia rufescens","MG"
16528,"Cordia sellowiana Cham.","Cordia sellowiana","MG/ES"
16529,"Cordia silvestris Fresen.","Cordia silvestris","MG"
16530,"Cordia superba Cham.","Cordia superba","MG/ES"
16531,"Cordia taguahyensis Vell.","Cordia taguahyensis","MG/ES"
16535,"Cordia trichoclada DC.","Cordia trichoclada","MG/ES"
16536,"Cordia trichotoma (Vell.) Arráb. ex Steud.","Cordia trichotoma","MG/ES"
16657,"Commiphora leptophloeos (Mart.) J.B.Gillett","Commiphora leptophloeos","MG"
16660,"Protium ovatum Engl.","Protium ovatum","MG"
16673,"Cereus jamacaru subsp. calcirupicola (F.Ritter) N.P.Taylor & Zappi","Cereus jamacaru","MG"
16677,"Pilosocereus densiareolatus F.Ritter","Pilosocereus densiareolatus","MG"
16765,"Couepia grandiflora (Mart. & Zucc.) Benth.","Couepia grandiflora","MG"
16775,"Couepia monteclarensis Prance","Couepia monteclarensis","MG"
16776,"Couepia ovalifolia (Schott) Benth. ex Hook.f.","Couepia ovalifolia","MG/ES"
16781,"Couepia rufa Ducke","Couepia rufa","MG"
16783,"Couepia uiti (Mart. & Zucc.) Benth. ex Hook.f.","Couepia uiti","MG"
16794,"Hirtella ciliata Mart. & Zucc.","Hirtella ciliata","MG/ES"
16798,"Hirtella glandulosa Spreng.","Hirtella glandulosa","MG"
16799,"Hirtella gracilipes (Hook.f.) Prance","Hirtella gracilipes","MG"
16800,"Hirtella hebeclada Moric. ex DC.","Hirtella hebeclada","MG/ES"
16802,"Hirtella martiana Hook.f.","Hirtella martiana","MG"
16805,"Hirtella racemosa Lam.","Hirtella racemosa","MG"
16806,"Hirtella racemosa var. hexandra (Willd. ex Roem. & Schult.) Prance","Hirtella racemosa","MG"
16809,"Hirtella sprucei Benth. ex Hook.f.","Hirtella sprucei","MG/ES"
16812,"Hirtella triandra Sw.","Hirtella triandra","MG/ES"
16813,"Hirtella triandra subsp. punctulata (Miq.) Prance","Hirtella triandra","MG/ES"
16814,"Hirtella triandra Sw. subsp. triandra","Hirtella triandra","MG/ES"
16828,"Licania hoehnei Pilg.","Licania hoehnei","MG/ES"
16832,"Licania kunthiana Hook.f.","Licania kunthiana","MG/ES"
16846,"Licania nitida Hook.f.","Licania nitida","MG/ES"
16856,"Licania spicata Hook.f.","Licania spicata","MG/ES"
16866,"Clethra scabra Pers. var. scabra","Clethra scabra","MG"
16869,"Clusia criuva Cambess. subsp. criuva","Clusia criuva","MG"
16871,"Clusia obdeltifolia Bittrich","Clusia obdeltifolia","MG"
16877,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris","MG"
16878,"Kielmeyera rubriflora Cambess.","Kielmeyera rubriflora","MG"
16892,"Combretum monetaria Mart.","Combretum monetaria","MG"
16895,"Terminalia actinophylla Mart.","Terminalia actinophylla","MG"
16896,"Terminalia argentea Mart. & Zucc.","Terminalia argentea","MG/ES"
16897,"Terminalia eichleriana Alwan & Stace","Terminalia eichleriana","MG"
16898,"Terminalia fagifolia Mart.","Terminalia fagifolia","MG"
16926,"Bernardinia fluminensis (Gardner) Planch. var. fluminensis","Bernardinia fluminensis","MG"
16932,"Connarus suberosus Planch.","Connarus suberosus","MG"
16938,"Rourea induta Planch.","Rourea induta","MG"
17311,"Diospyros coccolobifolia Mart. ex Miq.","Diospyros coccolobifolia","MG"
17314,"Diospyros sericea A.DC.","Diospyros sericea","MG"
17323,"Agarista oleifolia var. glabra (Meisn.) Judd","Agarista oleifolia","MG/ES"
17325,"Gaylussacia brasiliensis (Spreng.) Meisn. var. brasiliensis","Gaylussacia brasiliensis","MG/ES"
17419,"Erythroxylum campestre A.St.-Hil.","Erythroxylum campestre","MG"
17420,"Erythroxylum engleri O.E.Schulz","Erythroxylum engleri","MG"
17421,"Erythroxylum grandifolium Peyr.","Erythroxylum grandifolium","MG"
17425,"Erythroxylum maracasense Plowman","Erythroxylum maracasense","MG"
17427,"Erythroxylum pelleterianum A.St.-Hil.","Erythroxylum pelleterianum","MG"
17434,"Erythroxylum suberosum A.St.-Hil.","Erythroxylum suberosum","MG"
17435,"Erythroxylum subracemosum Turcz.","Erythroxylum subracemosum","MG"
17436,"Erythroxylum subrotundum A.St.-Hil.","Erythroxylum subrotundum","MG/ES"
17446,"Acalypha villosa Jacq.","Acalypha villosa","MG"
17448,"Actinostemon concolor (Spreng.) Müll.Arg.","Actinostemon concolor","MG/ES"
17456,"Alchornea glandulosa Poepp. & Endl.","Alchornea glandulosa","MG/ES"
17458,"Alchornea triplinervia (Spreng.) Müll.Arg.","Alchornea triplinervia","MG/ES"
17463,"Aparisthmium cordatum (A.Juss.) Baill.","Aparisthmium cordatum","MG/ES"
17468,"Bernardia tamanduana (Baill.) Müll.Arg.","Bernardia tamanduana","MG"
17470,"Brasiliocroton mamoninha P.E.Berry & Cordeiro","Brasiliocroton mamoninha","MG/ES"
17475,"Chaetocarpus echinocarpus (Baill.) Ducke","Chaetocarpus echinocarpus","MG"
17492,"Cnidoscolus bahianus (Ule) Pax & K.Hoffm.","Cnidoscolus bahianus","MG"
17494,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius","MG"
17496,"Cnidoscolus vitifolius (Mill.) Pohl","Cnidoscolus vitifolius","MG"
17512,"Croton floribundus Spreng.","Croton floribundus","MG/ES"
17518,"Croton hemiargyreus Müll.Arg.","Croton hemiargyreus","MG"
17532,"Croton piptocalyx Müll.Arg.","Croton piptocalyx","MG"
17546,"Croton urucurana Baill.","Croton urucurana","MG/ES"
17563,"Euphorbia comosa Vell.","Euphorbia comosa","MG/ES"
17582,"Jatropha mollissima (Pohl) Baill.","Jatropha mollissima","MG"
17583,"Jatropha mutabilis (Pohl) Baill.","Jatropha mutabilis","MG"
17586,"Joannesia princeps Vell.","Joannesia princeps","MG/ES"
17588,"Mabea glaziovii Pax & K.Hoffm.","Mabea glaziovii","MG"
17590,"Mabea piriri Aubl.","Mabea piriri","MG/ES"
17593,"Manihot anomala Pohl","Manihot anomala","MG"
17595,"Manihot caerulescens Pohl","Manihot caerulescens","MG"
17596,"Manihot caerulescens Pohl subsp. caerulescens","Manihot caerulescens","MG"
17613,"Maprounea brasiliensis A.St.-Hil.","Maprounea brasiliensis","MG"
17614,"Maprounea guianensis Aubl.","Maprounea guianensis","MG/ES"
17618,"Micrandra elata (Didr.) Müll.Arg.","Micrandra elata","MG/ES"
17624,"Pachystroma longifolium (Nees) I.M.Johnst.","Pachystroma longifolium","MG/ES"
17629,"Pera glabrata (Schott) Baill.","Pera glabrata","MG/ES"
17630,"Pera heteranthera (Schrank) I.M.Johnst.","Pera heteranthera","MG/ES"
17655,"Pogonophora schomburgkiana Miers ex Benth.","Pogonophora schomburgkiana","MG/ES"
17659,"Ricinus communis L.","Ricinus communis","MG/ES"
17664,"Sapium glandulosum (L.) Morong","Sapium glandulosum","MG/ES"
17671,"Sebastiania brasiliensis Spreng.","Sebastiania brasiliensis","MG/ES"
17685,"Senefeldera verticillata (Vell.) Croizat","Senefeldera verticillata","MG/ES"
17688,"Stillingia uleana Pax ex K.Hoffm.","Stillingia uleana","MG"
17787,"Peritassa campestris (Cambess.) A.C. Sm.","Peritassa campestris","MG"
17815,"Humiria balsamifera var. minarum Cuatrec.","Humiria balsamifera","MG"
17816,"Humiria balsamifera var. parvifolia (Juss.) Cuatr.","Humiria balsamifera","MG/ES"
17820,"Vantanea morii Cuatrec.","Vantanea morii","MG"
17845,"Lacistema aggregatum (P.J.Bergius) Rusby","Lacistema aggregatum","MG"
17846,"Lacistema pubescens Mart.","Lacistema pubescens","MG"
17855,"Eriope latifolia (Mart. ex Benth.) Harley","Eriope latifolia","MG"
17923,"Aniba desertorum (Nees) Mez","Aniba desertorum","MG"
17924,"Aniba intermedia (Meisn.) Mez","Aniba intermedia","MG"
17938,"Nectandra warmingii Meisn.","Nectandra warmingii","MG"
17940,"Ocotea bicolor Vattimo-Gil","Ocotea bicolor","MG"
17946,"Ocotea glomerata (Nees) Mez","Ocotea glomerata","MG"
17947,"Ocotea leucoxylon (Sw.) Laness.","Ocotea leucoxylon","MG"
17954,"Ocotea pomaderroides (Meisn.) Mez","Ocotea pomaderroides","MG"
17956,"Ocotea spectabilis (Meisn.) Mez","Ocotea spectabilis","MG"
17958,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx","MG"
17959,"Persea splendens Meisn.","Persea splendens","MG"
17974,"Abarema cochliacarpos (Gomes) Barneby & J.W.Grimes","Abarema cochliacarpos","MG/ES"
17978,"Abarema langsdorffii (Benth.) Barneby & J.W.Grimes","Abarema langsdorffii","MG/ES"
18007,"Acosmium diffusissimum (Mohlenbr.) Yakovlev","Acosmium diffusissimum","MG"
18067,"Albizia polycephala (Benth.) Killip ex Record","Albizia polycephala","MG/ES"
18072,"Anadenanthera colubrina var. cebil (Griseb.) Altschul","Anadenanthera colubrina","MG"
18073,"Anadenanthera colubrina (Vell.) Brenan var. colubrina","Anadenanthera colubrina","MG"
18075,"Anadenanthera peregrina var. falcata (Benth.) Altschul","Anadenanthera peregrina","MG"
18142,"Blanchetiodendron blanchetii (Benth.) Barneby & J.W.Grimes","Blanchetiodendron blanchetii","MG"
18251,"Cassia ferruginea var. velloziana H.S.Irwin & Barneby","Cassia ferruginea","MG"
18256,"Centrolobium microchaete (Mart. ex Benth.) H.C.Lima","Centrolobium microchaete","MG/ES"
18257,"Centrolobium robustum (Vell.) Mart. ex Benth.","Centrolobium robustum","MG/ES"
18297,"Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista aspleniifolia","MG/ES"
18404,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum","MG"
18407,"Chloroleucon tortum (Mart.) Pittier","Chloroleucon tortum","MG/ES"
18646,"Inga ciliata C.Presl subsp. ciliata","Inga ciliata","MG"
18650,"Inga exfoliata T.D.Penn. & F.C.P.García","Inga exfoliata","MG/ES"
18655,"Inga hispida Schott ex Benth.","Inga hispida","MG/ES"
18671,"Inga subnuda Salzm. ex Benth.","Inga subnuda","MG/ES"
18672,"Inga subnuda subsp. luschnathiana (Benth.) T.D.Penn.","Inga subnuda","MG"
18673,"Inga subnuda Salzm. ex Benth. subsp. subnuda","Inga subnuda","MG/ES"
18674,"Inga suborbicularis T.D.Penn.","Inga suborbicularis","MG"
18683,"Inga vulpina Mart. ex Benth.","Inga vulpina","MG/ES"
18717,"Machaerium floridum (Mart. ex Benth.) Ducke","Machaerium floridum","MG"
18724,"Machaerium leucopterum Vogel","Machaerium leucopterum","MG"
18732,"Machaerium pedicellatum Vogel","Machaerium pedicellatum","MG/ES"
18741,"Macrolobium latifolium Vogel","Macrolobium latifolium","MG/ES"
18763,"Mimosa arenosa (Willd.) Poir.","Mimosa arenosa","MG"
18764,"Mimosa arenosa (Willd.) Poir. var. arenosa","Mimosa arenosa","MG"
18769,"Mimosa bimucronata (DC.) Kuntze","Mimosa bimucronata","MG/ES"
18770,"Mimosa bimucronata (DC.) Kuntze var. bimucronata","Mimosa bimucronata","MG/ES"
18805,"Mimosa hexandra Micheli","Mimosa hexandra","MG"
18835,"Mimosa ophthalmocentra Mart. ex Benth.","Mimosa ophthalmocentra","MG"
18861,"Mimosa sericantha Benth.","Mimosa sericantha","MG"
18874,"Mimosa tenuiflora (Willd.) Poir.","Mimosa tenuiflora","MG"
18919,"Parapiptadenia pterosperma (Benth.) Brenan","Parapiptadenia pterosperma","MG/ES"
18934,"Peltogyne pauciflora Benth.","Peltogyne pauciflora","MG"
18937,"Peltophorum dubium (Spreng.) Taub. var. dubium","Peltophorum dubium","MG/ES"
18970,"Platymiscium floribundum Vogel var. floribundum","Platymiscium floribundum","MG"
18974,"Platymiscium pubescens Micheli subsp. pubescens","Platymiscium pubescens","MG/ES"
18981,"Poecilanthe grandiflora Benth.","Poecilanthe grandiflora","MG"
18996,"Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima","Pseudopiptadenia contorta","MG/ES"
18998,"Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima","Pseudopiptadenia warmingii","MG/ES"
19006,"Pterocarpus zehntneri Harms","Pterocarpus zehntneri","MG"
19029,"Schizolobium parahyba (Vell.) Blake var. parahyba","Schizolobium parahyba","MG/ES"
19061,"Senna cana var. phyllostegia H.S.Irwin & Barneby","Senna cana","MG"
19133,"Stryphnodendron adstringens (Mart.) Coville","Stryphnodendron adstringens","MG"
19137,"Stryphnodendron polyphyllum var. villosum Benth.","Stryphnodendron polyphyllum","MG"
19167,"Swartzia apetala var. glabra (Vogel) R.S.Cowan","Swartzia apetala","MG/ES"
19178,"Swartzia langsdorffii Raddi","Swartzia langsdorffii","MG"
19182,"Swartzia macrostachya var. riedelii R.S.Cowan","Swartzia macrostachya","MG"
19185,"Swartzia myrtifolia var. elegans (Schott) R.S.Cowan","Swartzia myrtifolia","MG/ES"
19219,"Trischidium molle (Benth.) H.E.Ireland","Trischidium molle","MG"
19223,"Vataireopsis araroba (Aguiar) Ducke","Vataireopsis araroba","MG/ES"
19274,"Zygia latifolia var. glabrata (Mart.) Barneby & J.W.Grimes","Zygia latifolia","MG/ES"
19309,"Antonia ovata Pohl","Antonia ovata","MG"
19418,"Byrsonima chrysophylla Kunth","Byrsonima chrysophylla","MG/ES"
19419,"Byrsonima crassifolia (L.) Kunth","Byrsonima crassifolia","MG/ES"
19420,"Byrsonima cydoniifolia A.Juss.","Byrsonima cydoniifolia","MG"
19422,"Byrsonima gardneriana A.Juss.","Byrsonima gardneriana","MG/ES"
19425,"Byrsonima pachyphylla A.Juss.","Byrsonima pachyphylla","MG"
19428,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii","MG"
19431,"Byrsonima umbellata Mart. ex A.Juss.","Byrsonima umbellata","MG"
19434,"Byrsonima verbascifolia (L.) DC.","Byrsonima verbascifolia","MG/ES"
19450,"Heteropterys coriacea A.Juss.","Heteropterys coriacea","MG"
19630,"Lavoisiera nervulosa Naudin","Lavoisiera nervulosa","MG"
19634,"Macairea radula (Bonpl.) DC.","Macairea radula","MG"
19660,"Miconia ferruginata DC.","Miconia ferruginata","MG"
19671,"Miconia pepericarpa DC.","Miconia pepericarpa","MG"
19672,"Miconia rubiginosa (Bonpl.) DC.","Miconia rubiginosa","MG"
19673,"Miconia sclerophylla Triana","Miconia sclerophylla","MG"
19705,"Mouriri elliptica Mart.","Mouriri elliptica","MG"
